V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.985738,0.7584,0.827816,0.279468,0.760431,0.256861,0.264124,0.784354,0.49029,0.50914,0.263379,0.712783,0.440178,0.653479,0.422314,0.468764,0.713357,0.635328,0.522834,0.582356,0.56081,0.48288,0.670497,0.532484,0.537169,0.40476,0.415335,0.313244,0.007785,0
0.93457,0.766535,0.903314,0.471002,0.765152,0.28092,0.260991,0.788965,0.475216,0.546684,0.170745,0.673171,0.40409,0.589271,0.276857,0.430772,0.746907,0.681983,0.685095,0.584883,0.559038,0.549125,0.670689,0.372157,0.596949,0.534509,0.422836,0.306834,0.000148,0
0.978397,0.764873,0.809459,0.230909,0.780591,0.294333,0.264409,0.792597,0.454519,0.508839,0.279838,0.704406,0.44575,0.665606,0.410613,0.460145,0.708373,0.65193,0.581687,0.582127,0.560468,0.487492,0.662973,0.522711,0.617104,0.486577,0.415311,0.313391,0.003309,0
0.949774,0.768306,0.877779,0.319427,0.764065,0.28101,0.266865,0.790188,0.481053,0.502612,0.324927,0.735586,0.353304,0.626997,0.207094,0.393207,0.763387,0.591195,0.65756,0.581823,0.557796,0.501947,0.668205,0.341156,0.54622,0.349817,0.417612,0.311675,0.003543,0
0.93588,0.767695,0.879218,0.2908,0.763707,0.270533,0.265672,0.78537,0.491251,0.509723,0.176436,0.653632,0.354545,0.629128,0.452306,0.46445,0.709047,0.741,0.608877,0.57928,0.563782,0.539853,0.658538,0.289947,0.598156,0.376306,0.407867,0.315637,0.003892,0
0.990562,0.771602,0.821575,0.410402,0.771869,0.27303,0.26554,0.78674,0.429119,0.540081,0.270033,0.731368,0.500751,0.645724,0.170288,0.475492,0.700467,0.6617,0.499877,0.578398,0.563026,0.528573,0.665535,0.396656,0.590662,0.438387,0.415892,0.311979,0.000736,0
0.960756,0.780174,0.818677,0.27051,0.777706,0.256682,0.27614,0.779954,0.453525,0.494522,0.226365,0.681274,0.406767,0.601378,0.281123,0.442993,0.75001,0.671727,0.522726,0.578554,0.561588,0.52472,0.662459,0.419893,0.572985,0.315612,0.413718,0.310948,0.001164,0
0.943207,0.761207,0.853171,0.188384,0.767547,0.254292,0.266013,0.786016,0.416794,0.50121,0.342913,0.693633,0.440396,0.603334,0.239085,0.499036,0.750455,0.619248,0.600942,0.584795,0.564294,0.514119,0.668168,0.368949,0.566408,0.339797,0.418019,0.316639,0.003901,0
0.898678,0.767443,0.837403,0.395542,0.769805,0.25762,0.264379,0.790848,0.398794,0.532314,0.325038,0.710926,0.432808,0.686707,0.380165,0.457802,0.733727,0.685148,0.677527,0.571163,0.559666,0.508437,0.642957,0.403942,0.586815,0.467599,0.405035,0.291886,0.004885,0
0.880933,0.725094,0.842634,0.244721,0.795207,0.249573,0.254196,0.798024,0.44534,0.486448,0.311402,0.728017,0.373167,0.686092,0.325002,0.441539,0.736132,0.576641,0.485293,0.590813,0.56555,0.459624,0.660753,0.163913,0.597027,0.47538,0.415354,0.297024,3.5e-05,0
0.994449,0.75691,0.818827,0.20867,0.761085,0.258515,0.260618,0.785339,0.452291,0.528556,0.331005,0.690383,0.371995,0.651285,0.290221,0.485445,0.733078,0.594656,0.635078,0.579836,0.56531,0.537651,0.668051,0.484956,0.571566,0.390111,0.415866,0.311931,0.001077,0
0.991483,0.772235,0.817089,0.402288,0.771545,0.26801,0.265761,0.786756,0.423602,0.545055,0.275834,0.677305,0.336099,0.675241,0.278914,0.492498,0.693266,0.699236,0.467318,0.576753,0.565052,0.533533,0.665993,0.401127,0.585459,0.444532,0.415301,0.311829,0.000178,0
0.954813,0.776691,0.848816,0.282437,0.762337,0.263973,0.263208,0.790092,0.474878,0.500283,0.19193,0.695723,0.4413,0.660717,0.489906,0.42499,0.742693,0.70143,0.801819,0.580839,0.560783,0.506842,0.666045,0.290549,0.522142,0.349132,0.417667,0.31603,0.000292,0
0.941596,0.780629,0.855254,0.231312,0.767308,0.26697,0.265928,0.7914,0.438097,0.50146,0.292893,0.74467,0.581015,0.649844,0.352682,0.481066,0.698065,0.700957,0.619161,0.581698,0.56009,0.495404,0.662416,0.247506,0.571054,0.45281,0.418072,0.314838,0.000471,0
0.929457,0.767218,0.861899,0.321667,0.765638,0.271733,0.262664,0.796978,0.456023,0.485343,0.344922,0.704802,0.293759,0.62851,0.332989,0.426784,0.786448,0.680973,0.609051,0.582909,0.56483,0.523439,0.664653,0.328245,0.593675,0.416379,0.416713,0.311439,0.004113,0
0.946654,0.791705,0.81803,0.39415,0.776024,0.263443,0.269525,0.790892,0.40195,0.504721,0.341772,0.710659,0.473223,0.545672,0.151267,0.502478,0.779822,0.75133,0.423588,0.579146,0.563426,0.526092,0.662309,0.451607,0.583557,0.433343,0.414435,0.314423,0.000294,0
0.915688,0.789514,0.816094,0.154652,0.759554,0.24728,0.262896,0.80164,0.479263,0.483777,0.181258,0.747811,0.484043,0.671389,0.210473,0.455784,0.735055,0.612968,0.492053,0.578159,0.564273,0.534154,0.663938,0.401405,0.586991,0.551959,0.419107,0.315341,3.9e-05,0
0.936389,0.775615,0.847591,0.243557,0.777621,0.310331,0.26058,0.802763,0.453403,0.497564,0.262111,0.703996,0.449591,0.652427,0.444406,0.453649,0.722824,0.684525,0.590745,0.579713,0.563372,0.515561,0.661038,0.474251,0.596682,0.351419,0.412963,0.312713,0.001752,0
0.95336,0.773797,0.843244,0.241092,0.782272,0.30695,0.263435,0.797772,0.450344,0.502254,0.270391,0.695798,0.443232,0.652139,0.446772,0.446602,0.716384,0.689075,0.577736,0.580959,0.566057,0.548688,0.661222,0.477039,0.575837,0.368133,0.420608,0.316113,3.9e-05,0
0.919959,0.790088,0.840591,0.186489,0.772815,0.255323,0.279604,0.757003,0.580776,0.611115,0.291577,0.690869,0.447167,0.563407,0.341399,0.416139,0.69322,0.567718,0.530141,0.598226,0.555804,0.473372,0.665755,0.363488,0.571659,0.413292,0.40988,0.286161,0.0007,0
0.978452,0.766685,0.851343,0.307104,0.761506,0.262651,0.262781,0.786085,0.492413,0.505288,0.20679,0.708555,0.432672,0.637694,0.345459,0.451307,0.720936,0.666771,0.559558,0.578961,0.562443,0.527755,0.662358,0.369865,0.617458,0.395309,0.417541,0.313652,0.000738,0
0.900738,0.734996,0.855673,0.241502,0.78966,0.230473,0.261318,0.785228,0.447928,0.492265,0.229964,0.700606,0.445098,0.661614,0.349786,0.453981,0.713122,0.650746,0.502342,0.591924,0.570807,0.525628,0.671173,0.394215,0.641607,0.559416,0.41179,0.315276,0.005437,0
0.994022,0.773505,0.781161,0.283509,0.773654,0.247214,0.269727,0.78131,0.470818,0.487739,0.274006,0.664774,0.325553,0.573961,0.351358,0.460423,0.797772,0.69768,0.536286,0.577934,0.56014,0.505746,0.665053,0.445087,0.597386,0.538439,0.414897,0.312782,3e-05,0
0.933085,0.774753,0.838203,0.086612,0.76428,0.249531,0.267047,0.791741,0.505084,0.448272,0.197533,0.752679,0.510082,0.659266,0.3286,0.440604,0.717605,0.650463,0.571947,0.575674,0.560889,0.499796,0.66306,0.324378,0.602571,0.228931,0.412557,0.311356,0.000212,0
0.935023,0.772421,0.876075,0.297341,0.754864,0.269411,0.269508,0.789218,0.454398,0.500305,0.34485,0.718061,0.395976,0.649421,0.355745,0.45523,0.724743,0.714462,0.621476,0.579882,0.562843,0.528893,0.667322,0.451848,0.589638,0.373173,0.413112,0.30738,0.008897,0
0.980962,0.772902,0.8297,0.292079,0.769159,0.255957,0.268962,0.781628,0.450915,0.509187,0.227474,0.718252,0.522355,0.657898,0.385169,0.448997,0.711859,0.63973,0.567749,0.579475,0.560802,0.509069,0.661569,0.324974,0.63355,0.385157,0.41644,0.31321,0.000105,0
0.967167,0.757402,0.862036,0.139454,0.758044,0.264184,0.260449,0.784707,0.423257,0.530156,0.210343,0.660396,0.498793,0.603712,0.331852,0.449999,0.729364,0.688863,0.517558,0.57755,0.55987,0.524315,0.667345,0.466178,0.535496,0.365785,0.415293,0.309184,0.000973,0
0.997099,0.761025,0.807363,0.200582,0.766502,0.257143,0.263749,0.781235,0.437208,0.525812,0.226475,0.70303,0.600206,0.634311,0.35451,0.482276,0.724702,0.568088,0.616919,0.581593,0.567935,0.566981,0.664187,0.407706,0.598694,0.436895,0.415874,0.311867,0.000584,0
0.977815,0.770809,0.844939,0.361642,0.769779,0.277797,0.263206,0.788435,0.494963,0.514376,0.321982,0.626294,0.568104,0.693626,0.188983,0.461197,0.734752,0.670974,0.533729,0.578325,0.557688,0.497851,0.662062,0.194659,0.615676,0.447515,0.416328,0.312883,0.000584,0
0.909422,0.751867,0.856617,0.254782,0.784552,0.306272,0.271435,0.780101,0.510157,0.543761,0.294969,0.677313,0.454078,0.587249,0.450189,0.447944,0.69178,0.688035,0.658857,0.568776,0.548698,0.527554,0.675668,0.522724,0.609403,0.354884,0.386071,0.287488,0.004604,0
0.952997,0.773777,0.835746,0.230163,0.772902,0.250823,0.272749,0.781278,0.451612,0.498371,0.217956,0.705088,0.442326,0.654054,0.280023,0.430407,0.726449,0.600559,0.569841,0.578096,0.561894,0.518549,0.661008,0.368594,0.587083,0.51375,0.413932,0.313231,0.000812,0
0.921834,0.77298,0.84762,0.299384,0.769333,0.256096,0.266951,0.787242,0.448123,0.513621,0.271766,0.724315,0.519655,0.655203,0.433035,0.434139,0.734712,0.621748,0.57957,0.571939,0.561074,0.547613,0.676853,0.398354,0.577463,0.381145,0.419189,0.312277,4e-06,0
0.947407,0.762528,0.865527,0.115752,0.758511,0.25312,0.267958,0.783476,0.461519,0.483796,0.243664,0.724302,0.51426,0.631287,0.357491,0.383125,0.731525,0.741842,0.529958,0.577766,0.557783,0.501415,0.665758,0.43728,0.586746,0.386753,0.418182,0.315501,0.003966,0
0.997281,0.752079,0.820952,0.187199,0.755825,0.25274,0.258562,0.783399,0.429518,0.542354,0.207319,0.639451,0.343329,0.644848,0.337934,0.43063,0.750256,0.652791,0.550289,0.574254,0.558454,0.50599,0.66913,0.362201,0.564808,0.401355,0.416521,0.31198,0.000584,0
0.978019,0.772374,0.836183,0.318089,0.764533,0.254095,0.265403,0.785586,0.46954,0.497841,0.297612,0.668235,0.288458,0.621503,0.450621,0.459846,0.76557,0.671441,0.472386,0.57737,0.561701,0.512386,0.664883,0.412288,0.6056,0.382421,0.417269,0.314136,3.9e-05,0
0.992025,0.768328,0.809472,0.267068,0.768773,0.257433,0.266128,0.784208,0.467447,0.503748,0.370629,0.749724,0.486913,0.621231,0.297471,0.461376,0.74022,0.651613,0.578567,0.579258,0.55695,0.475626,0.670451,0.466594,0.560321,0.449133,0.415367,0.312396,0.000583,0
0.926037,0.75109,0.849795,0.219839,0.787991,0.243117,0.264089,0.78426,0.454213,0.500163,0.334919,0.732011,0.45091,0.659761,0.294685,0.450221,0.698704,0.692598,0.519527,0.585508,0.569603,0.55341,0.665078,0.488988,0.598764,0.37583,0.413681,0.312165,3.9e-05,0
0.950625,0.790737,0.751584,0.444418,0.741103,0.262817,0.232412,0.777357,0.415855,0.422433,0.509014,0.544905,0.289903,0.48767,0.352592,0.298641,0.552962,0.486449,0.744031,0.587978,0.552195,0.533164,0.682573,0.380053,0.461155,0.334892,0.424913,0.313151,0.004434,1
0.976839,0.770413,0.848605,0.361033,0.766149,0.270175,0.264256,0.788651,0.446265,0.522859,0.321401,0.721072,0.380693,0.655709,0.257793,0.456139,0.723713,0.623987,0.522201,0.577915,0.558717,0.490738,0.665487,0.337553,0.600791,0.416105,0.416671,0.31322,0.000357,0
0.908574,0.735271,0.900275,0.449167,0.769969,0.267074,0.258385,0.788715,0.517098,0.505817,0.257848,0.631431,0.656135,0.643125,0.201568,0.424412,0.770249,0.697559,0.64408,0.598676,0.567481,0.538027,0.679783,0.433905,0.601528,0.499467,0.412325,0.31224,0.014558,0
0.96216,0.780509,0.819891,0.282871,0.777879,0.262984,0.272684,0.78366,0.47538,0.51045,0.339373,0.603171,0.516064,0.730467,0.264239,0.434101,0.733591,0.718108,0.628056,0.58029,0.563176,0.542486,0.663571,0.357005,0.537033,0.335458,0.425527,0.319537,0.000385,0
0.938022,0.787206,0.842752,0.281757,0.768426,0.24878,0.275483,0.773585,0.492743,0.564358,0.318955,0.725035,0.527957,0.618714,0.388629,0.412955,0.719274,0.609812,0.567998,0.58919,0.559832,0.54676,0.667254,0.50958,0.546335,0.335634,0.417235,0.313132,0.000215,0
0.876956,0.735583,0.787993,0.137603,0.772772,0.241752,0.255938,0.792134,0.468334,0.50026,0.287201,0.747315,0.457045,0.695756,0.383356,0.382801,0.74147,0.784714,0.661744,0.555817,0.55337,0.503794,0.627093,0.436772,0.547209,0.300529,0.427808,0.292865,0.004933,0
0.954212,0.781976,0.840104,0.291751,0.76972,0.257226,0.270354,0.782648,0.490788,0.51768,0.39451,0.625665,0.557725,0.712298,0.284747,0.438103,0.736184,0.704476,0.610553,0.580351,0.561209,0.533425,0.665056,0.375706,0.534306,0.33885,0.41075,0.3069,0.000149,0
0.950736,0.782573,0.871079,0.449154,0.762132,0.273962,0.2636,0.789563,0.420658,0.541629,0.20224,0.679775,0.484493,0.638803,0.415865,0.465092,0.727048,0.697612,0.636917,0.581031,0.56443,0.539564,0.665915,0.365231,0.50756,0.450684,0.412305,0.31139,0.001475,0
0.939875,0.78373,0.831037,0.220236,0.767002,0.252406,0.270547,0.786497,0.468652,0.509563,0.212039,0.718786,0.475339,0.650497,0.280755,0.441499,0.723108,0.60248,0.568158,0.580288,0.558546,0.499898,0.666253,0.369787,0.534145,0.439437,0.410168,0.308165,0.000518,0
0.982922,0.763095,0.834381,0.221498,0.761346,0.253195,0.264196,0.782293,0.42987,0.523581,0.225459,0.68381,0.443223,0.655844,0.394964,0.40811,0.728101,0.717338,0.525819,0.575034,0.553724,0.467104,0.66532,0.368772,0.598571,0.595809,0.415044,0.313029,0.00035,0
0.946634,0.766166,0.824317,0.235354,0.773889,0.257407,0.274354,0.782832,0.446559,0.503397,0.317794,0.727493,0.420392,0.66368,0.218243,0.436851,0.716816,0.642935,0.580172,0.577507,0.564365,0.544582,0.674515,0.48238,0.531507,0.444808,0.41956,0.317108,0.00467,0
0.951124,0.773945,0.863971,0.237771,0.765004,0.262059,0.266674,0.787241,0.482704,0.494932,0.237992,0.710505,0.449103,0.636816,0.367427,0.439771,0.724481,0.67015,0.559613,0.581266,0.565652,0.557714,0.663144,0.532578,0.563977,0.391658,0.424693,0.318116,0.000389,0
0.94796,0.77429,0.834571,0.260857,0.783582,0.300799,0.265581,0.795438,0.451296,0.511343,0.248828,0.699732,0.432636,0.649195,0.349667,0.430139,0.726514,0.668083,0.678857,0.582631,0.559552,0.503913,0.665081,0.51842,0.587882,0.38601,0.422264,0.316687,0.000104,0
0.934564,0.762577,0.835,0.249309,0.76242,0.276667,0.287042,0.772799,0.49786,0.509609,0.35773,0.728258,0.461648,0.554869,0.167358,0.437875,0.741428,0.638375,0.603175,0.57957,0.547861,0.482771,0.667675,0.472286,0.584014,0.419578,0.411049,0.302833,0.020456,0
0.994445,0.756723,0.828001,0.209916,0.759123,0.259541,0.259041,0.785042,0.45598,0.527131,0.326621,0.720741,0.511383,0.631532,0.293358,0.494147,0.723421,0.609978,0.629384,0.580733,0.567371,0.562541,0.666468,0.344465,0.571206,0.410678,0.416677,0.311935,0.000777,0
0.943997,0.78103,0.818398,0.184061,0.763345,0.265885,0.279556,0.771686,0.471991,0.476026,0.32283,0.738869,0.488108,0.583135,0.182089,0.476928,0.734482,0.697017,0.499958,0.572348,0.571216,0.49706,0.665036,0.301776,0.535454,0.349486,0.418227,0.315743,0.012147,0
0.980024,0.773371,0.829365,0.289042,0.765906,0.248749,0.267649,0.782156,0.458823,0.496547,0.289053,0.695429,0.421747,0.613876,0.408747,0.464347,0.755308,0.66525,0.538162,0.579243,0.5592,0.492979,0.664312,0.421407,0.609415,0.485829,0.415849,0.313855,3e-05,0
0.991139,0.755833,0.782468,0.220531,0.770473,0.258661,0.269038,0.781144,0.420031,0.532397,0.259033,0.689196,0.391655,0.680696,0.273224,0.395698,0.719074,0.765242,0.562198,0.577713,0.561077,0.511614,0.660145,0.34283,0.608006,0.591346,0.413307,0.311601,0.007707,0
0.980937,0.771365,0.799887,0.238327,0.783498,0.291252,0.26431,0.792716,0.452516,0.49523,0.310143,0.69204,0.437225,0.607234,0.422868,0.477279,0.74673,0.702321,0.563844,0.580836,0.558136,0.47773,0.663672,0.502361,0.618897,0.488176,0.415986,0.313857,3e-05,0
0.730046,0.86109,0.752093,0.223097,0.722557,0.274145,0.231245,0.813531,0.623027,0.698482,0.26849,0.835665,0.550375,0.632765,0.204338,0.38276,0.800708,0.723383,0.506494,0.621173,0.52085,0.487276,0.674431,0.369773,0.698837,0.421863,0.452459,0.334244,0.000778,0
0.930484,0.761319,0.854827,0.257418,0.768509,0.28041,0.262501,0.796644,0.398959,0.510269,0.302118,0.709436,0.436573,0.666603,0.387608,0.380684,0.749835,0.730826,0.508888,0.579297,0.560781,0.504405,0.66512,0.152092,0.598564,0.382454,0.41682,0.310656,0.004982,0
0.992196,0.772325,0.797826,0.313312,0.772376,0.255416,0.26881,0.783211,0.459241,0.505062,0.351035,0.726014,0.402001,0.620576,0.257717,0.450108,0.752202,0.696534,0.556647,0.57784,0.561583,0.518245,0.66543,0.467734,0.603318,0.336124,0.41634,0.312473,0.000237,0
0.927519,0.774137,0.849375,0.240166,0.768216,0.255527,0.268904,0.775924,0.514406,0.521935,0.259903,0.686112,0.445427,0.566318,0.376958,0.46659,0.731523,0.6949,0.514234,0.573995,0.56203,0.547342,0.654217,0.388623,0.565659,0.476359,0.394804,0.307997,0.003305,0
0.94342,0.761656,0.89234,0.182389,0.759769,0.277346,0.260263,0.792131,0.46917,0.508521,0.326903,0.696787,0.346924,0.601589,0.187242,0.45798,0.75852,0.544308,0.566312,0.582101,0.564644,0.559755,0.660289,0.348937,0.595869,0.409714,0.420192,0.310889,0.00058,0
0.987433,0.767827,0.835135,0.416342,0.765845,0.26956,0.263278,0.786664,0.444062,0.537139,0.205108,0.697721,0.498221,0.640062,0.333045,0.496485,0.695947,0.66666,0.420085,0.580154,0.565345,0.532762,0.667327,0.457361,0.563495,0.419231,0.416283,0.312972,0.004008,0
0.940954,0.774297,0.842506,0.186088,0.768675,0.256096,0.27077,0.788364,0.424178,0.488678,0.318225,0.739316,0.509589,0.667744,0.291902,0.472647,0.707865,0.636609,0.597748,0.581502,0.558515,0.464432,0.667055,0.321258,0.562043,0.577596,0.413019,0.312896,0.003069,0
0.92458,0.75977,0.865205,0.197987,0.764804,0.255777,0.261256,0.792515,0.496603,0.478607,0.318294,0.734352,0.396356,0.656899,0.375071,0.446424,0.722153,0.730864,0.664258,0.576627,0.562652,0.532382,0.676658,0.379752,0.598498,0.315961,0.417482,0.311532,3.9e-05,0
0.939795,0.777651,0.827035,0.146789,0.766133,0.268559,0.271047,0.780118,0.499756,0.489054,0.275237,0.720115,0.366221,0.663967,0.311522,0.432414,0.717028,0.681673,0.605826,0.577601,0.573576,0.520142,0.662743,0.199593,0.580901,0.306065,0.423603,0.312085,0.005321,0
0.939315,0.77369,0.871402,0.264047,0.769327,0.263279,0.270547,0.787485,0.437905,0.49268,0.355814,0.747498,0.447214,0.648363,0.230125,0.435002,0.726833,0.620601,0.511846,0.580401,0.562525,0.517012,0.662382,0.412508,0.614887,0.355336,0.417065,0.314291,0.002114,0
0.935925,0.77654,0.859086,0.240986,0.769751,0.265989,0.274402,0.781497,0.444282,0.509125,0.360906,0.736305,0.497595,0.642985,0.326416,0.452659,0.702812,0.648836,0.499999,0.57657,0.563086,0.536927,0.662422,0.345088,0.593023,0.341202,0.407265,0.310571,0.003873,0
0.959917,0.777606,0.831684,0.224187,0.771711,0.257055,0.270614,0.785781,0.452735,0.495058,0.350508,0.724068,0.42791,0.61981,0.266693,0.465176,0.736131,0.670944,0.564316,0.580415,0.556907,0.476837,0.666916,0.470676,0.551288,0.439694,0.420532,0.314648,0.000104,0
0.994012,0.766343,0.801432,0.267558,0.770839,0.258265,0.267881,0.782603,0.479635,0.511454,0.189074,0.694281,0.397144,0.663207,0.318138,0.437524,0.72303,0.615999,0.590402,0.577992,0.560302,0.505919,0.665719,0.389953,0.594052,0.489626,0.414797,0.311633,0.000778,0
0.979716,0.766868,0.846049,0.240349,0.762285,0.25805,0.263724,0.784976,0.46451,0.507377,0.362606,0.748734,0.511312,0.651621,0.37352,0.470501,0.708628,0.659934,0.597385,0.58032,0.559952,0.49773,0.665944,0.393747,0.586593,0.57323,0.415207,0.313078,0.000147,0
0.944674,0.771415,0.849199,0.26666,0.753169,0.260693,0.275791,0.783449,0.45438,0.497675,0.267968,0.702002,0.453954,0.649711,0.399374,0.45884,0.721209,0.659224,0.529926,0.579183,0.565613,0.551497,0.670144,0.485107,0.564863,0.485865,0.412176,0.306023,0.013623,0
0.98059,0.762896,0.836217,0.227185,0.760591,0.249989,0.265914,0.781025,0.419715,0.522157,0.265974,0.710753,0.504396,0.654346,0.380796,0.402052,0.732951,0.674417,0.524086,0.576631,0.550099,0.430189,0.668061,0.43414,0.583079,0.539551,0.414858,0.313433,0.002487,0
0.94907,0.76573,0.850358,0.213236,0.773629,0.27575,0.265881,0.790978,0.471571,0.489634,0.340274,0.756894,0.50923,0.649779,0.38028,0.425097,0.727591,0.606669,0.556101,0.581288,0.56285,0.522534,0.670269,0.157473,0.512807,0.286352,0.421976,0.31774,0.002362,0
0.953702,0.768686,0.858986,0.26209,0.769253,0.267625,0.267411,0.786062,0.469891,0.508086,0.259133,0.686269,0.32947,0.646262,0.283989,0.442772,0.721137,0.703769,0.701125,0.581752,0.561032,0.516717,0.661965,0.274462,0.560061,0.518271,0.415437,0.311301,0.001126,0
0.992148,0.764296,0.801868,0.287047,0.781266,0.302131,0.260609,0.795413,0.441281,0.532657,0.270493,0.695386,0.442006,0.652348,0.327754,0.479517,0.71334,0.581852,0.487395,0.579294,0.560477,0.497338,0.670429,0.488647,0.547025,0.785189,0.413254,0.311424,0.00038,0
0.965547,0.772595,0.857556,0.308661,0.760094,0.263412,0.262963,0.786426,0.484025,0.517458,0.356685,0.767824,0.52995,0.625628,0.288351,0.447193,0.719714,0.679751,0.599304,0.578963,0.56433,0.539652,0.669818,0.455744,0.520695,0.326516,0.409939,0.310791,0.000389,0
0.951236,0.774112,0.840007,0.218849,0.782113,0.300964,0.264553,0.795442,0.50822,0.493109,0.296407,0.607606,0.553826,0.689341,0.246786,0.442923,0.740779,0.677162,0.602092,0.581894,0.557895,0.500092,0.662416,0.516238,0.577829,0.480933,0.422654,0.316936,0.000272,0
0.953043,0.7728,0.848179,0.261087,0.77393,0.2476,0.272586,0.779985,0.448535,0.50513,0.246549,0.702769,0.444187,0.654545,0.330531,0.44436,0.709387,0.635363,0.498658,0.579857,0.564333,0.537133,0.665344,0.427502,0.54123,0.316195,0.417057,0.313388,0.000264,0
0.91927,0.739221,0.884183,0.174097,0.769044,0.281875,0.253653,0.79831,0.483379,0.497523,0.271792,0.709143,0.407536,0.595748,0.174566,0.461185,0.757413,0.548733,0.544283,0.588677,0.570115,0.57213,0.66719,0.167462,0.614263,0.456245,0.421731,0.315907,0.005889,0
0.952884,0.778219,0.860403,0.297316,0.769329,0.263836,0.271285,0.78178,0.477841,0.523491,0.190164,0.665355,0.349606,0.635771,0.353861,0.423433,0.72829,0.661409,0.67148,0.584142,0.55712,0.506957,0.660094,0.317552,0.580537,0.384823,0.419946,0.309253,9.7e-05,0
0.993281,0.769177,0.808705,0.27092,0.768667,0.254573,0.266585,0.782804,0.477332,0.500462,0.263784,0.720056,0.484223,0.615235,0.351256,0.456053,0.746823,0.620363,0.558833,0.578797,0.555876,0.469472,0.670675,0.46182,0.56266,0.453138,0.415464,0.312533,7.7e-05,0
0.941779,0.763231,0.863,0.293712,0.770596,0.256533,0.265267,0.784154,0.449223,0.520449,0.341375,0.687106,0.343322,0.664353,0.436495,0.443107,0.726392,0.706601,0.725696,0.582638,0.561687,0.511722,0.664475,0.386102,0.548835,0.515386,0.412836,0.313426,0.001946,0
0.958968,0.777273,0.842948,0.225634,0.76912,0.251992,0.272098,0.782383,0.454685,0.499411,0.243306,0.734476,0.545627,0.641508,0.295909,0.444461,0.717274,0.591165,0.555787,0.580768,0.557547,0.488211,0.666362,0.392101,0.552812,0.44725,0.421206,0.315161,0.000233,0
0.931888,0.791694,0.775992,0.205139,0.784658,0.295815,0.257018,0.77496,0.435844,0.461912,0.30663,0.700062,0.409359,0.598679,0.421993,0.476695,0.795537,0.755966,0.510571,0.586082,0.546142,0.559564,0.666518,0.444906,0.553343,0.399266,0.415781,0.318057,3.9e-05,0
0.952576,0.779282,0.859905,0.254623,0.765941,0.253093,0.269651,0.784605,0.44919,0.498178,0.272757,0.701258,0.457497,0.631603,0.403119,0.461494,0.731385,0.643665,0.556228,0.581419,0.557205,0.4779,0.665129,0.427319,0.568832,0.437197,0.421061,0.315115,3.5e-05,0
0.942699,0.784102,0.85201,0.287477,0.766355,0.259877,0.267947,0.787673,0.434238,0.504756,0.272916,0.734696,0.554747,0.656896,0.418588,0.430311,0.73593,0.619868,0.56875,0.579017,0.566225,0.543587,0.664065,0.399067,0.56104,0.368893,0.410335,0.31501,4.6e-05,0
0.992734,0.772139,0.794058,0.278378,0.770147,0.249675,0.266593,0.783338,0.476975,0.487983,0.37151,0.698702,0.372006,0.573073,0.3734,0.484484,0.773444,0.789803,0.541284,0.578217,0.563372,0.531587,0.664123,0.30461,0.591314,0.409581,0.416691,0.31297,3.9e-05,0
0.989015,0.761497,0.820651,0.288539,0.763505,0.262982,0.262226,0.785448,0.512131,0.493747,0.227313,0.733339,0.522677,0.575477,0.27163,0.453534,0.755867,0.676698,0.555378,0.581317,0.564543,0.547753,0.664432,0.474983,0.579881,0.545041,0.416303,0.313071,0.003839,0
0.908165,0.794829,0.816899,0.125071,0.762929,0.250395,0.265855,0.798916,0.479324,0.511232,0.296658,0.749313,0.448375,0.675432,0.246729,0.474823,0.710485,0.638045,0.517717,0.584227,0.556599,0.469546,0.66605,0.32497,0.595284,0.492368,0.425267,0.319792,3.9e-05,0
0.862629,0.791667,0.775319,0.219287,0.766006,0.295652,0.254326,0.810421,0.503506,0.51324,0.288601,0.64008,0.607371,0.750466,0.350987,0.48453,0.754557,0.686301,0.566838,0.576805,0.567602,0.447794,0.665271,0.511941,0.584979,0.427876,0.402366,0.302672,0.001496,0
0.943168,0.775639,0.872296,0.32354,0.760087,0.273273,0.262357,0.795458,0.474031,0.498161,0.306298,0.740012,0.339966,0.643992,0.184475,0.40682,0.76561,0.621623,0.681963,0.577741,0.558333,0.495314,0.666622,0.410368,0.551564,0.348018,0.416046,0.314649,0.000506,0
0.97675,0.767668,0.86534,0.385197,0.758276,0.264658,0.261171,0.788125,0.484674,0.517447,0.208631,0.694372,0.332823,0.631158,0.2341,0.449215,0.736885,0.635664,0.510119,0.57728,0.561934,0.527549,0.66433,0.47912,0.607574,0.457714,0.417257,0.313684,5.9e-05,0
0.993081,0.75909,0.815162,0.224296,0.760898,0.251658,0.262241,0.783248,0.45806,0.512909,0.257738,0.669441,0.41001,0.600804,0.355878,0.496222,0.766704,0.561177,0.612041,0.581127,0.556443,0.459746,0.671358,0.335596,0.54572,0.316491,0.416392,0.312931,0.002919,0
0.942108,0.718656,0.807836,0.266298,0.753314,0.260883,0.273052,0.780339,0.442768,0.50972,0.194597,0.641839,0.340584,0.659072,0.349847,0.481708,0.744371,0.590303,0.621068,0.607167,0.575003,0.487934,0.645262,0.33003,0.59911,0.402349,0.41171,0.317407,0.049489,0
